SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
170,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,03-09-2022 08:30,18
171,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,04-09-2022 08:30,28
172,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,05-09-2022 08:30,5
173,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,07-09-2022 08:30,32
174,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,08-09-2022 08:30,28
175,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,09-09-2022 08:30,35
176,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,12-09-2022 08:30,5
177,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,13-09-2022 08:30,28
178,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,14-09-2022 08:30,15
179,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,26-09-2022 08:30,1
180,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,03-10-2022 08:30,25
181,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,04-10-2022 08:30,3
182,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,09-10-2022 08:30,4
183,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,11-10-2022 08:30,32
184,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,13-10-2022 08:30,3
185,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,14-10-2022 08:30,4
186,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,25-10-2022 08:30,17
187,AWRMI Office Campus,Assam,18,Assam,618,Kamrup Metropolitan,Rani,-,-,-,-,-,-,-,-,26.10269444,91.79509722,26-10-2022 08:30,5
188,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-04-2021 08:30,1.2
189,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-04-2021 08:30,1.4
190,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,06-04-2021 08:30,1
191,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,07-04-2021 08:30,2
192,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-04-2021 08:30,15
193,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,19-04-2021 08:30,12
194,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,20-04-2021 08:30,0.4
195,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-04-2021 08:30,0.8
196,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-05-2021 08:30,0.8
197,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-05-2021 08:30,1
198,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,06-05-2021 08:30,5
199,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,11-05-2021 08:30,11.4
200,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,12-05-2021 08:30,10
201,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,13-05-2021 08:30,7.8
202,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,14-05-2021 08:30,10.8
203,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-05-2021 08:30,5
204,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-05-2021 08:30,9.8
205,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-05-2021 08:30,13.2
206,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,18-05-2021 08:30,6
207,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,19-05-2021 08:30,9.4
208,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,20-05-2021 08:30,7
209,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-05-2021 08:30,1.8
210,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-05-2021 08:30,0.8
211,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,25-05-2021 08:30,1.2
212,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,26-05-2021 08:30,3
213,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-05-2021 08:30,9.2
214,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,28-05-2021 08:30,6.4
215,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,29-05-2021 08:30,2.8
216,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,30-05-2021 08:30,5
217,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-06-2021 08:30,11
218,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-06-2021 08:30,29.8
219,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-06-2021 08:30,32
220,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-06-2021 08:30,27
221,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-06-2021 08:30,21.8
222,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,06-06-2021 08:30,18
223,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,07-06-2021 08:30,23.8
224,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-06-2021 08:30,7.2
225,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-06-2021 08:30,31.4
226,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,12-06-2021 08:30,5
227,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-06-2021 08:30,7.8
228,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-06-2021 08:30,26
229,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-06-2021 08:30,3.8
230,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,18-06-2021 08:30,5.4
231,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,19-06-2021 08:30,21.6
232,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,26-06-2021 08:30,0.6
233,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-06-2021 08:30,12
234,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,28-06-2021 08:30,7.6
235,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,29-06-2021 08:30,8.2
236,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,30-06-2021 08:30,1
237,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-07-2021 08:30,12.8
238,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-07-2021 08:30,23
239,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-07-2021 08:30,2
240,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-07-2021 08:30,6.8
241,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-07-2021 08:30,39.2
242,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,06-07-2021 08:30,44
243,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,07-07-2021 08:30,19.8
244,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-07-2021 08:30,6
245,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,10-07-2021 08:30,3.8
246,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,14-07-2021 08:30,41
247,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-07-2021 08:30,7.2
248,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-07-2021 08:30,0.8
249,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-07-2021 08:30,3.2
250,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,19-07-2021 08:30,30
251,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-07-2021 08:30,13.6
252,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-07-2021 08:30,31
253,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-07-2021 08:30,1.8
254,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,28-07-2021 08:30,16
255,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,29-07-2021 08:30,42.2
256,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,30-07-2021 08:30,29.2
257,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,31-07-2021 08:30,65
258,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-08-2021 08:30,10.4
259,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-08-2021 08:30,18.2
260,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-08-2021 08:30,15
261,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-08-2021 08:30,5.2
262,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,11-08-2021 08:30,16
263,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,12-08-2021 08:30,10.2
264,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,13-08-2021 08:30,13.2
265,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-08-2021 08:30,11.8
266,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,18-08-2021 08:30,8.8
267,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,21-08-2021 08:30,35
268,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-08-2021 08:30,10.2
269,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-08-2021 08:30,20.8
270,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-08-2021 08:30,35
271,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,25-08-2021 08:30,25
272,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,26-08-2021 08:30,18.2
273,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-08-2021 08:30,21
274,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,28-08-2021 08:30,6.2
275,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,29-08-2021 08:30,5.8
276,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,30-08-2021 08:30,10.2
277,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,31-08-2021 08:30,3.4
278,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-09-2021 08:30,1.2
279,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-09-2021 08:30,1.8
280,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-09-2021 08:30,2.4
281,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-09-2021 08:30,3
282,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,06-09-2021 08:30,3.4
283,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,07-09-2021 08:30,0.8
284,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-09-2021 08:30,12
285,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,18-09-2021 08:30,5.2
286,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,19-09-2021 08:30,63
287,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,20-09-2021 08:30,15
288,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-09-2021 08:30,30
289,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-09-2021 08:30,1
290,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-10-2021 08:30,21
291,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-10-2021 08:30,8
292,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-10-2021 08:30,11
293,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-11-2021 08:30,1.2
294,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,23-11-2021 08:30,1
295,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-01-2022 08:30,10
296,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-01-2022 08:30,6
297,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,22-01-2022 08:30,7.2
298,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-01-2022 08:30,14
299,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-02-2022 08:30,2.2
300,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-02-2022 08:30,8.8
301,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-02-2022 08:30,7.2
302,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-02-2022 08:30,1.8
303,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-02-2022 08:30,18
304,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,06-02-2022 08:30,21.6
305,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,07-02-2022 08:30,1
306,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-02-2022 08:30,35
307,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-02-2022 08:30,29
308,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,25-03-2022 08:30,27.8
309,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,26-03-2022 08:30,20.2
310,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,31-03-2022 08:30,19
311,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-04-2022 08:30,3
312,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,02-04-2022 08:30,5.4
313,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,03-04-2022 08:30,7.2
314,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,04-04-2022 08:30,30
315,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,05-04-2022 08:30,19
316,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-04-2022 08:30,20
317,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-04-2022 08:30,32.6
318,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,10-04-2022 08:30,12
319,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,11-04-2022 08:30,9
320,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,12-04-2022 08:30,30
321,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,13-04-2022 08:30,31.2
322,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,14-04-2022 08:30,19
323,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-04-2022 08:30,7
324,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-04-2022 08:30,15
325,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-04-2022 08:30,17.2
326,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,24-04-2022 08:30,31.2
327,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,25-04-2022 08:30,28.8
328,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,26-04-2022 08:30,9.2
329,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,27-04-2022 08:30,10
330,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,28-04-2022 08:30,33.6
331,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,01-05-2022 08:30,2.5
332,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,06-05-2022 08:30,3.2
333,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,08-05-2022 08:30,3
334,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,09-05-2022 08:30,5
335,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,10-05-2022 08:30,3.8
336,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,11-05-2022 08:30,59
337,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,12-05-2022 08:30,35
338,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,13-05-2022 08:30,61.6
339,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,14-05-2022 08:30,121.8
340,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,15-05-2022 08:30,41.6
341,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,16-05-2022 08:30,39
342,Baghmari Tea State,Assam,18,Assam,301,SONITPUR,TEZPUR,-,-,-,-,-,-,-,-,26.75116111,93.22860000,17-05-2022 08:30,32.6
